scenario,phi_deg,power_required_w,feasible,reflector_area_m2,reflector_side_m,pv_area_m2,pv_fill_factor,structure_mass_kg,structure_areal_density_g_m2,system_areal_density_g_m2,sigma_limit_g_m2,margin_g_m2,relative_to_ideal_swarm_same_eta,equivalent_ideal_ring_half_angle_deg
cross_nominal,1.5,300.0,True,199.25676364194587,14.115833791949587,0.8044750264135966,0.004037378765516822,3.4448289227350326,17.288391419049706,22.50963977540003,22.50963977540003,0.0,0.004037378765516822,0.23132539201321053
perimeter_nominal,1.5,300.0,True,300.8200381693259,17.344164383714944,0.8044750264135966,0.002674273400499912,5.223165274119519,17.36308959305263,22.50963977540003,22.50963977540003,0.0,0.002674273400499912,0.15322476175034475
cross_light,1.5,1000.0,True,146.81304105031785,12.116643142814674,2.6815834213786554,0.018265294432935186,2.4236926916305324,16.50870164047518,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.018265294432935186,1.0465824817183969
cross_nominal,1.5,1000.0,True,208.246583537995,14.43075131578377,2.6815834213786554,0.01287696237710135,3.499371890716492,16.803982237134875,22.509639775400032,22.50963977540003,-3.552713678800501e-15,0.01287696237710135,0.7378159884170374
perimeter_nominal,1.5,1000.0,True,310.5738270082481,17.623104919628894,2.6815834213786554,0.008634286563070361,5.291085063090279,17.036480871743773,22.509639775400032,22.50963977540003,-3.552713678800501e-15,0.008634286563070361,0.4947143262003706
cross_light,1.5,3000.0,True,172.9917633840399,13.152633325081327,8.044750264135965,0.04650366067589417,2.588171146491124,14.961239170361026,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.04650366067589417,2.6654247816473613
cross_nominal,1.5,3000.0,True,233.4099459262678,15.277759846465312,8.044750264135965,0.03446618451587848,3.6460717586898976,15.620892863929889,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.03446618451587848,1.9751580946469707
perimeter_nominal,1.5,3000.0,True,337.9210099385615,18.382627938860143,8.044750264135965,0.023806599848877723,5.476022842088933,16.205038103681527,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.023806599848877723,1.3641465725609863
cross_light,1.5,10000.0,True,258.17154203253915,16.067717387125626,26.81583421378655,0.1038682807666182,3.0509829863338047,11.81765798938935,22.50963977540003,22.50963977540003,0.0,0.1038682807666182,5.961967298546701
cross_nominal,1.5,10000.0,True,317.20938433624246,17.810372942087497,26.81583421378655,0.08453669890598736,4.0847143381885225,12.877028675351921,22.50963977540003,22.50963977540003,0.0,0.08453669890598736,4.849383782397992
perimeter_nominal,1.5,10000.0,True,429.09932046498665,20.714712657070255,26.81583421378655,0.06249330384566445,6.043866814295351,14.085006724657617,22.50963977540003,22.50963977540003,0.0,0.06249330384566445,3.582937285629194
cross_light,1.5,30000.0,True,478.7216733574693,21.879709169855737,80.44750264135966,0.16804650200428298,3.973720908419494,8.30069146556532,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.16804650200428298,9.674257936196407
cross_nominal,1.5,30000.0,True,538.4083640810225,23.203628252517372,80.44750264135966,0.14941726022156207,5.018813362374622,9.321573915258428,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.14941726022156207,8.593157455862535
perimeter_nominal,1.5,30000.0,True,668.4143772277112,25.853711091982735,80.44750264135966,0.12035573348230558,7.29517182120906,10.914145580569683,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.12035573348230559,6.912633406339256
cross_light,1.5,100000.0,True,1179.1736991243122,34.33909869411706,268.15834213786553,0.22741207876075215,5.951829555137614,5.047457859310813,22.50963977540003,22.50963977540003,0.0,0.22741207876075215,13.144757729328164
cross_nominal,1.5,100000.0,True,1245.4501511688898,35.290935821665165,268.15834213786553,0.21531037744560988,7.1123063560297375,5.710631091380606,22.509639775400025,22.50963977540003,3.552713678800501e-15,0.21531037744560988,12.43373709839318
perimeter_nominal,1.5,100000.0,True,1420.4811418798654,37.689270912023034,268.15834213786553,0.188779938171502,10.177035952910312,7.16449916360172,22.50963977540003,22.50963977540003,0.0,0.188779938171502,10.881591348617501
